Year,DOY,TEA_T,ET
2007,93,0.383982391,0.522228438
2007,94,0.385661327,0.523237733
2007,95,0.378089393,0.481709817
2007,96,0.393574797,0.518865699
2007,97,0.312056234,0.451963546
2007,98,0.305005176,0.424190399
2007,99,0.421668025,0.460655158
2007,100,0.371562948,0.667251603
2007,101,0.458995379,0.644563319
2007,102,0.379208054,0.457446655
2007,103,0.040062882,2.192503305
2007,104,0.411185669,1.065397326
2007,105,0.662402697,0.916167219
2007,106,0.350896578,0.536618755
2007,107,0.331052656,0.526232537
2007,108,0.414856742,0.620498434
2007,109,0.529639816,0.705789333
2007,110,0.437116338,0.622297717
2007,111,0.482375135,0.590830484
2007,112,0.420117268,0.559068132
2007,113,0.366876963,0.528927543
2007,114,0.347992099,0.620549331
2007,115,0.409668609,0.586225443
2007,116,0.456966717,0.680489995
2007,117,0.372181992,0.483484041
2007,118,0.131648122,0.577516661
2007,119,0.273578149,0.72525271
2007,120,0.257855614,0.760534792
2007,121,,1.15978644
2007,122,0.464471066,0.661537295
2007,123,0.540244085,0.747453132
2007,124,0.631519187,0.752060527
2007,125,0.443962225,0.716857754
2007,126,0.425405682,0.741433535
2007,127,0.413994463,0.497277246
2007,128,0.520756256,0.752931134
2007,129,0.583953497,1.410127351
2007,130,0.753579671,1.214965693
2007,131,0.933479038,1.075243059
2007,132,0.983826501,1.196200014
2007,133,1.306215036,1.448555872
2007,134,1.602674263,1.800256294
2007,135,1.498431545,1.680472679
2007,136,1.205992333,1.223416901
2007,137,1.733646923,1.970375495
2007,138,1.954829796,2.303247445
2007,139,2.262159505,2.477182701
2007,140,2.164776939,2.359039872
2007,141,2.363667084,2.589354011
2007,142,2.595846172,2.848581114
2007,143,2.448215555,2.672323598
2007,144,2.315824627,2.493746892
2007,145,2.613846468,2.888751457
2007,146,2.541723197,2.767626911
2007,147,2.781169155,2.941543828
2007,148,2.837216546,3.099413385
2007,149,2.873808203,2.978149346
2007,150,2.764249362,3.12186484
2007,151,2.823185809,3.256156144
2007,152,2.93656789,3.033997642
2007,153,2.895041244,3.086668273
2007,154,3.063281193,3.369326498
2007,155,2.933112503,3.217857437
2007,156,3.007912377,3.21292312
2007,157,3.289938154,3.658879887
2007,158,3.298186826,3.616128142
2007,159,3.122115883,3.264857728
2007,160,3.102135842,3.375201057
2007,161,3.337179314,3.568526227
2007,162,0.587238358,1.834266655
2007,163,1.801816193,5.037606835
2007,164,3.4274735,4.624562368
2007,165,3.290821969,4.23141617
2007,166,3.845366767,4.58539613
2007,167,4.299170931,4.531632473
2007,168,3.929503777,4.589923372
2007,169,4.151895452,4.586125243
2007,170,4.029123358,4.266572463
2007,171,4.069427626,4.525949112
2007,172,3.512918909,3.837648972
2007,173,3.896194712,4.228520551
2007,174,3.268977535,3.943794658
2007,175,4.673797848,5.40387147
2007,176,4.297203463,4.823457644
2007,177,4.247260255,4.642326407
2007,178,4.466264933,5.038492691
2007,179,4.17466487,4.667040967
2007,180,4.12936072,4.549124021
2007,181,5.061284123,5.593247359
2007,182,5.026170134,5.34489242
2007,183,5.293219614,5.73618195
2007,184,5.014530384,5.452010506
2007,185,4.32567942,4.658569538
2007,186,4.257876962,4.906485224
2007,187,3.959593765,4.420611896
2007,188,4.019908929,5.127325587
2007,189,4.138016805,6.515499677
2007,190,4.983083493,5.394385877
2007,191,4.364615913,4.640500721
2007,192,3.307622803,3.483338669
2007,193,3.294514203,4.098764103
2007,194,3.968754299,4.5838709
2007,195,2.633471975,5.646873243
2007,196,4.868506014,5.985236291
2007,197,3.761123882,4.221848492
2007,198,4.800645352,5.209292803
2007,199,3.668064248,4.942288474
2007,200,4.35520897,5.567463405
2007,201,5.657229329,5.954642861
2007,202,3.678082771,6.223090982
2007,203,4.469718707,5.108130196
2007,204,2.288818514,3.154650083
2007,205,2.719345468,5.016796676
2007,206,2.97648189,4.73201617
2007,207,5.054534129,6.254720722
2007,208,3.16399251,3.547800485
2007,209,0.560458868,1.261348534
2007,210,3.468908546,5.279771591
2007,211,2.556630712,3.321949739
2007,212,2.774719882,5.146008397
2007,213,2.23193847,4.001855674
2007,214,2.981828839,5.99447746
2007,215,3.350412511,4.069486781
2007,216,2.242714512,2.827976727
2007,217,1.670724673,3.157204262
2007,218,2.638220308,3.649699541
2007,219,3.170256436,4.627599403
2007,220,4.596354011,5.543798365
2007,221,3.820319826,4.787069179
2007,222,4.020724435,4.912851863
2007,223,4.425907688,5.450554476
2007,224,3.95654853,4.488131313
2007,225,4.176644248,4.491232607
2007,226,3.941035466,4.298681407
2007,227,4.533645869,4.795835337
2007,228,3.319399169,3.764832816
2007,229,4.298609315,4.658357452
2007,230,3.262325723,4.138997259
2007,231,4.196348513,4.50510345
2007,232,4.457628287,4.686951631
2007,233,4.613727695,5.110958117
2007,234,4.268748403,4.848674528
2007,235,3.553682463,3.841498741
2007,236,2.21490416,2.893901033
2007,237,2.508455793,3.30492901
2007,238,2.984516165,3.36258065
2007,239,2.670506207,4.098140692
2007,240,3.600135544,4.550074238
2007,241,3.220497093,3.868500768
2007,242,2.830606988,3.308485366
2007,243,2.870005101,3.235127794
2007,244,2.406055713,2.764592175
2007,245,3.058270168,3.372531328
2007,246,3.198836095,3.451573223
2007,247,3.236252104,3.613442909
2007,248,2.646735188,3.345203107
2007,249,3.005594573,3.553593231
2007,250,1.30926523,2.864547872
2007,251,2.492919294,3.617573277
2007,252,2.55778769,3.479171878
2007,253,2.488288089,4.297691776
2007,254,3.463660306,4.002456276
2007,255,4.039438877,4.724763384
2007,256,4.10527714,5.007378749
2007,257,3.432318616,4.01576371
2007,258,2.632940668,2.916290915
2007,259,1.902975402,2.886921935
2007,260,2.641895815,4.484838073
2007,261,3.969950125,4.271672742
2007,262,3.710602301,3.956607011
2007,263,3.388442445,3.707282347
2007,264,3.119612715,3.352113499
2007,265,3.225894259,3.663670234
2007,266,2.494050715,2.72508038
2007,267,3.066520243,3.406302591
2007,268,2.513231448,2.967701764
2007,269,3.012719809,3.409579078
2007,270,2.977731995,3.250217056
2007,271,2.958518599,3.170915904
2007,272,3.005764003,3.345446751
2007,273,2.483904805,2.943898526
2007,274,1.263770683,2.63938293
2007,275,2.410283503,3.293027277
2007,276,2.519371282,3.555273147
2007,277,3.318372101,3.832977931
2007,278,3.045035511,3.421235645
2007,279,2.69288204,3.128593417
2007,280,2.209350145,2.39267228
2007,281,2.140047461,2.509601955
2007,282,2.227301843,2.420048116
2007,283,2.215378783,2.453336486
2007,284,2.340576592,2.57709132
2007,285,2.240904322,2.572835645
2007,286,2.06813669,2.202736424
2007,287,1.659437415,1.880566239
2007,288,1.460429853,1.65018144
2007,289,1.826744217,1.955843776
2007,290,1.800685422,1.939981355
2007,291,1.626215286,1.764774505
2007,292,1.576981722,1.949680947
2007,293,1.750452119,1.947650624
2007,294,1.710940801,1.944313869
2007,295,0.804394715,0.852353506
2007,296,0.879075081,0.919503661
2007,297,1.104227726,1.180203302
2007,298,1.227420109,1.426164037
2007,299,1.319698358,1.471665153
2007,300,1.300373244,1.453849217
2007,301,1.112579398,1.228538006
2007,302,0.982945713,1.021438468
2007,303,1.186045126,1.327302136
2007,304,1.104336007,1.201774454
2007,305,0.991974267,1.144830856
2007,306,0.924926722,1.06688392
2007,307,0.790707776,0.884205414
2007,308,0.836596099,0.99696172
2007,309,0.880076673,0.91758562
2007,310,0.735481556,0.808110658
2007,311,0.722199394,0.762646458
2007,312,0.813309163,0.896488299
2007,313,0.743021069,0.891520779
2007,314,0.545672559,0.59488449
2007,315,0.597564952,0.627030252
2007,316,0.419022932,0.485116421
2007,317,0.599171378,0.761553032
2007,318,0.667937327,0.809602202
2007,319,0.349936381,0.456416711
2007,320,0.340920559,0.831596809
2007,321,0.565571205,0.68719591
2007,322,0.458958196,0.69619204
2007,323,0.495646472,0.60764163
2007,324,0.528127912,0.580360004
2007,325,0.423318781,0.423318781
2007,326,0.401892735,0.543550314
2007,327,0.236416696,0.489087443
2007,328,0.004512336,1.045790414
2007,329,0.087658404,0.923202884
2007,330,0.067806367,0.412536622
2007,331,0.070315529,0.671902068
2007,332,0.094529483,0.624678888
2007,333,0.055547537,0.275786154
2007,334,0.106048554,0.917325878
2007,335,0.055657532,1.587242424
2007,336,0.182862963,0.666524105
2007,337,0.212378066,0.653801971
2007,338,0.207825018,0.64065349
2007,339,0.221768391,0.576248969
2007,340,0.112774639,0.281669508
2007,341,0.122691299,0.526511722
2007,342,0.04127698,0.530973033
2007,343,0.29856815,0.606409426
2007,344,0.043757358,1.186859318
2007,345,0.269479937,0.676965367
2007,346,0.093920368,0.486055195
2007,347,0.101267818,0.44716726
2007,348,0.156570234,0.317895296
2007,349,0.202701289,0.41495356
2007,350,0.154014768,0.239822991
2007,351,0.134171979,0.169901967
2007,352,0.186008122,0.277536061
2007,353,0.157245943,0.307698225
2007,354,0.222634653,0.235904401
2007,355,0.050503239,0.178927444
2007,356,0.091858017,0.297161241
2007,357,0.119481424,0.195696078
2007,358,0.144689592,0.144689592
2007,359,0.041670226,0.237761825
2007,360,0.155130454,0.174378722
2007,361,0.026468652,0.124061363
2007,362,0.075478163,0.174812371
2007,363,0.058341429,0.145621062
2007,364,0.087136227,0.13531333
2007,365,0.076725054,0.206030939
2008,1,0.064354771,0.160364592
2008,2,0.043645145,0.129622828
2008,3,0.108413166,0.141110582
2008,4,0.041289421,0.106301057
2008,5,0.055506771,0.227445479
2008,6,-0.013944603,-0.013944603
2008,7,0.014351021,0.056217788
2008,8,0.114050897,0.183717424
2008,9,0.038340213,0.304718724
2008,10,0.14078639,0.251147686
2008,11,0.083686909,0.19319958
2008,12,0.116014794,0.361403455
2008,13,0.094902418,0.118396353
2008,14,0.09037788,0.09037788
2008,15,0.09429638,0.09429638
2008,16,0.087039675,0.087039675
2008,17,0.028188462,0.028188462
2008,18,0.131973399,0.160545158
2008,19,0.117253343,0.129426962
2008,20,0.094770993,0.094770993
2008,21,0.08136663,0.110267301
2008,22,0.141819337,0.157043841
2008,23,-0.002737775,-0.002737775
2008,24,-0.035073305,-0.035073305
2008,25,0.13856396,0.13856396
2008,26,0.142622065,0.142622065
2008,27,0.03546985,0.561107454
2008,28,0.040493356,1.090722885
2008,29,0.216219339,0.404472556
2008,30,0.136064958,0.203335638
2008,31,0.196452089,0.310123755
2008,32,0.118948637,0.157844632
2008,33,0.13919695,0.13919695
2008,34,-0.01190666,-0.01190666
2008,35,,
2008,36,,0.635417826
2008,37,,0.459639701
2008,38,,0.312873172
2008,39,0.048167771,0.195350986
2008,40,0.100368725,0.380541733
2008,41,0.114667273,0.157258837
2008,42,0.074243435,0.221173304
2008,43,0.051578398,0.189571627
2008,44,0.099949572,0.126015361
2008,45,0.045076763,0.069869762
2008,46,0.031451694,0.497639081
2008,47,0.029874976,0.676293268
2008,48,0.078364849,0.635321126
2008,49,0.131894503,0.436049536
2008,50,0.09692513,0.200912234
2008,51,0.041145804,0.048221841
2008,52,0.070652194,0.130457038
2008,53,0.0880312,0.139310457
2008,54,0.034011403,0.120351975
2008,55,0.083907017,0.391529835
2008,56,0.031479117,0.132980396
2008,57,0.080290024,0.080290024
2008,58,0.111678865,0.206285577
2008,59,0.158058853,0.204190226
2008,60,0.091793254,0.110161234
2008,61,0.148138666,0.154974068
2008,62,0.097735575,0.176124269
2008,63,0.092311834,0.094162033
2008,64,0.107402543,0.185420838
2008,65,0.039834317,0.062309446
2008,66,0.022413291,0.133945777
2008,67,0.067590844,0.130639403
2008,68,0.070588919,0.08520317
2008,69,0.03397267,0.071408529
2008,70,0.099850619,0.099850619
2008,71,0.115544045,0.14636906
2008,72,0.076124028,0.173312572
2008,73,0.115703967,0.170263521
2008,74,0.161386905,0.161386905
2008,75,0.118516727,0.123523418
2008,76,-0.072145941,-0.072145941
2008,77,0.079582667,0.200989561
2008,78,0.082510131,0.237698489
2008,79,0.174154191,0.245995377
2008,80,0.138004513,0.176708287
2008,81,0.111249114,0.125673784
2008,82,0.102542283,0.155782309
2008,83,-0.061647295,-0.061647295
2008,84,0.086341439,0.086341439
2008,85,0.153311391,0.153311391
2008,86,,0.157784027
2008,87,,0.152668135
2008,88,0.130469727,0.156852554
2008,89,0.101508965,0.101508965
2008,90,0.01336851,0.01336851
2008,91,0.172977754,0.172977754
2008,92,0.148619345,0.174142059
2008,93,0.075822919,0.075822919
2008,94,0.117921841,0.225799379
2008,95,0.0986134,0.140158456
2008,96,0.131233423,0.143221791
2008,97,0.160519505,0.190431206
2008,98,0.119558397,0.137243012
2008,99,0.042583717,0.042583717
2008,100,0.044449622,0.10816357
2008,101,0.185783482,0.261983942
2008,102,0.095086201,0.174148381
2008,103,0.114243952,0.12216885
2008,104,0.098191874,0.117737418
2008,105,0.12805083,0.178850774
2008,106,0.140563811,0.215432713
2008,107,0.154725824,0.194786591
2008,108,0.072490324,0.217579412
2008,109,0.115279541,0.166502017
2008,110,0.127330042,0.226094826
2008,111,0.145348502,0.153168663
2008,112,0.139175153,0.240809491
2008,113,0.130921088,0.394028855
2008,114,0.146982626,0.176319789
2008,115,0.126050709,0.180672586
2008,116,0.143732627,0.268953445
2008,117,0.068137374,0.264886368
2008,118,0.141897162,0.16736316
2008,119,0.182918698,0.268872235
2008,120,0.189217594,0.234828485
2008,121,0.07299252,0.202223721
2008,122,0.173171205,0.173171205
2008,123,0.189106865,0.322174631
2008,124,0.221775337,0.308926581
2008,125,0.25780579,0.297998703
2008,126,0.369908752,0.43046424
2008,127,0.278792599,0.284841958
2008,128,0.313801106,0.349183916
2008,129,0.37104754,0.446337152
2008,130,0.322528138,0.411209752
2008,131,0.410964945,0.531046992
2008,132,0.566166887,0.68873232
2008,133,0.61517414,0.708567722
2008,134,0.524927612,0.558266451
2008,135,0.540325298,0.606464615
2008,136,0.428050511,0.822059978
2008,137,0.771122888,0.901475563
2008,138,0.695241531,1.161210657
2008,139,0.993363257,1.148394005
2008,140,1.147325446,1.404867838
2008,141,1.437293618,1.539741501
2008,142,1.420887508,1.703607742
2008,143,1.200902197,1.328062344
2008,144,0.378595363,2.784729404
2008,145,1.922804315,2.91647002
2008,146,2.428800436,2.785777529
2008,147,2.29921199,2.523559523
2008,148,2.25840175,2.556807567
2008,149,2.258169149,2.504186002
2008,150,2.312028169,2.633040559
2008,151,2.418906967,2.688451166
2008,152,2.453397492,2.762031742
2008,153,2.308442241,2.719334744
2008,154,2.66742091,2.920495447
2008,155,2.81149906,3.152652087
2008,156,3.01654773,3.384641508
2008,157,3.157503938,3.344047275
2008,158,2.990748608,3.341501876
2008,159,3.189377627,3.630286651
2008,160,3.308674599,3.770239894
2008,161,3.515103309,4.000712429
2008,162,3.084149424,3.539372587
2008,163,3.42393472,3.664809355
2008,164,3.990529007,4.403550235
2008,165,3.713458106,3.859105149
2008,166,3.38899723,3.738679846
2008,167,3.369337893,3.841803895
2008,168,3.582323737,3.900796544
2008,169,3.80097891,4.218551602
2008,170,4.036933838,4.265839798
2008,171,4.213861515,4.443153811
2008,172,3.440812926,3.561604265
2008,173,3.034130106,3.520908832
2008,174,3.346838573,3.669930157
2008,175,3.428833292,3.539132019
2008,176,3.449526018,3.899192483
2008,177,2.467339045,3.067025283
2008,178,,2.618719597
2008,179,,5.430197407
2008,180,4.601413782,5.150102757
2008,181,3.365581155,4.446783765
2008,182,3.64550224,5.583933786
2008,183,3.611191556,5.056050738
2008,184,3.138343232,5.927378565
2008,185,3.928549622,4.876852794
2008,186,3.616686142,4.325708658
2008,187,3.582036976,4.070619028
2008,188,3.480653898,3.873816874
2008,189,3.481557159,3.987023825
2008,190,3.345069975,3.647597051
2008,191,2.217574367,2.75746869
2008,192,0.636827671,1.990814101
2008,193,1.635468013,3.366671522
2008,194,2.205875568,4.803084361
2008,195,,
2008,196,,
2008,197,3.017766561,4.84728188
2008,198,4.191891386,5.209694708
2008,199,,4.706420378
2008,200,3.673950923,4.568826843
2008,201,,
2008,202,1.878885524,3.853473189
2008,203,2.624511422,4.049492797
2008,204,,
2008,205,,
2008,206,4.387658756,6.11847176
2008,207,3.473222133,4.050530738
2008,208,2.613367498,3.61788771
2008,209,2.672490786,4.398683132
2008,210,4.98801899,6.055278345
2008,211,5.61201508,6.632627189
2008,212,5.856775645,6.352580254
2008,213,6.106467047,6.442387888
2008,214,,5.265737516
2008,215,5.449011411,5.839977403
2008,216,3.794601195,5.202069064
2008,217,4.39855193,6.490409329
2008,218,5.301875146,7.053068664
2008,219,4.815785013,6.450902194
2008,220,5.10958345,5.630915711
2008,221,5.040235786,5.703985102
2008,222,2.447452643,3.709139499
2008,223,5.331877847,6.290738953
2008,224,4.961818563,5.873326331
2008,225,5.923879253,6.701618072
2008,226,3.848650681,4.591353495
2008,227,4.054123696,5.621477701
2008,228,4.664624723,5.421150774
2008,229,5.708606498,6.371764285
2008,230,3.728282201,5.064007218
2008,231,4.579395102,6.117087189
2008,232,5.012179464,5.628439334
2008,233,5.085378041,5.330914375
2008,234,5.223567535,5.874818206
2008,235,5.730267934,6.103196494
2008,236,4.479204351,4.534522782
2008,237,4.520079841,4.729486018
2008,238,1.842292882,2.138031741
2008,239,2.458446046,2.813310981
2008,240,2.767427146,3.581137799
2008,241,2.291303527,3.001828692
2008,242,4.158106368,4.725225831
2008,243,3.841450986,4.534903281
2008,244,2.29644363,2.914640653
2008,245,4.778532744,6.002763005
2008,246,4.705026103,5.853986259
2008,247,4.756310145,5.703067421
2008,248,4.878503572,5.849061812
2008,249,4.327755599,4.9443526
2008,250,4.067296138,4.367531555
2008,251,4.681456081,5.124882149
2008,252,3.983654955,4.110622114
2008,253,4.319384992,5.334260296
2008,254,3.097662907,3.322417794
2008,255,3.523953744,4.000716438
2008,256,4.612335698,5.571989901
2008,257,4.087614602,4.529002489
2008,258,3.998382597,4.851520496
2008,259,3.1757612,3.456183409
2008,260,2.970213859,3.21759221
2008,261,3.606679624,3.848645481
2008,262,3.068670163,3.588698563
2008,263,3.235129708,3.440163178
2008,264,2.890775969,3.10639096
2008,265,3.040037786,3.447500154
2008,266,2.590322184,3.144792707
2008,267,2.806222181,3.331119923
2008,268,2.500946935,2.791324382
2008,269,2.269828693,2.424876318
2008,270,2.843223878,3.870736116
2008,271,2.674751432,3.91280685
2008,272,3.14312366,3.836730775
2008,273,3.137946838,3.719542069
2008,274,2.860996556,3.274616502
2008,275,2.772407476,3.496198198
2008,276,2.644976877,3.128774229
2008,277,3.435635362,3.870576815
2008,278,3.145622123,3.750850527
2008,279,3.098445373,3.52390247
2008,280,2.748672088,3.114939966
2008,281,2.275388791,2.53302188
2008,282,2.65353785,2.861255979
2008,283,3.001010215,3.252179198
2008,284,2.78507032,3.385795795
2008,285,1.982652839,2.801885932
2008,286,1.931583582,2.290369092
2008,287,0.825459443,0.846129236
2008,288,0.652825532,0.754471689
2008,289,0.646225998,0.736545487
2008,290,0.654550352,0.883745647
2008,291,0.690584962,0.879733217
2008,292,0.727883442,0.820498522
2008,293,0.809093175,0.898532149
2008,294,0.731596977,0.838149402
2008,295,0.769642059,0.896024319
2008,296,0.729477975,0.965807517
2008,297,0.570783857,0.619807276
2008,298,0.65063746,0.780792706
2008,299,0.521290421,0.6176013
2008,300,0.495431635,0.620372714
2008,301,0.327685692,0.351270486
2008,302,0.426825694,0.626136377
2008,303,0.529359535,0.843390938
2008,304,0.533380193,0.592565644
2008,305,0.379000545,0.540225887
2008,306,0.366917666,0.512282634
2008,307,0.299562194,0.585396505
2008,308,0.419660315,0.552795529
2008,309,0.367061052,0.511772539
2008,310,0.255465204,0.487270008
2008,311,0.248130724,0.333419857
2008,312,0.224683404,0.297776353
2008,313,0.171006558,0.188816654
2008,314,0.006269576,0.006269576
2008,315,0.189496432,0.19791475
2008,316,0.188083378,0.190078766
2008,317,0.148219575,0.197207714
2008,318,0.179385474,0.261505933
2008,319,0.207688327,0.261739079
2008,320,0.162657069,0.162657069
2008,321,0.1521632,0.169286681
2008,322,0.153457226,0.274285325
2008,323,0.164369853,0.174692625
2008,324,0.141330423,0.17081879
2008,325,0.190876397,0.213844738
2008,326,0.052375779,0.052375779
2008,327,0.155799385,0.164377388
2008,328,0.131381069,0.169331577
2008,329,0.117767017,0.122595355
2008,330,0.086319271,0.107847104
2008,331,0.23866152,0.270565548
2008,332,0.003963669,1.866647497
2008,333,0.016744884,0.649635712
2008,334,0.039204061,0.614915944
2008,335,0.02891883,0.545341687
2008,336,0.154247411,0.666918591
2008,337,0.174348401,0.587294847
2008,338,0.263553711,0.428829852
2008,339,0.139653169,0.226935532
2008,340,0.236490346,0.356242076
2008,341,0.191307311,0.399850248
2008,342,0.142520949,0.216845136
2008,343,0.075581546,0.20390643
2008,344,0.191603204,0.392831054
2008,345,0.147961629,0.240951539
2008,346,0.162096265,0.186439625
2008,347,0.212639861,0.243679628
2008,348,0.056319474,0.056319474
2008,349,0.104550715,0.151831932
2008,350,0.138929123,0.138929123
2008,351,0.155292588,0.155292588
2008,352,0.181371296,0.254507055
2008,353,0.018215465,1.076522442
2008,354,0.122454916,0.385757342
2008,355,0.098124388,0.528109321
2008,356,0.179039289,0.331559642
2008,357,0.225873766,0.467518295
2008,358,0.033391374,0.057560586
2008,359,0.100265237,0.100265237
2008,360,0.043748602,0.217892383
2008,361,0.120272787,0.778528368
2008,362,0.01568712,0.817230726
2008,363,0.13896393,0.624717601
2008,364,0.141310045,0.377620032
2008,365,0.190396809,0.283951818
2009,1,0.136701637,0.23044842
2009,2,0.051393055,0.051393055
2009,3,0.103502029,0.285704986
2009,4,-0.034319039,-0.034319039
2009,5,0.027402986,0.914961871
2009,6,0.050920109,0.450805528
2009,7,0.059042156,0.311014476
2009,8,0.175561784,0.238309279
2009,9,0.074160963,0.265021408
2009,10,0.071834946,0.35345295
2009,11,0.114249127,0.216842034
2009,12,0.051560055,0.222168961
2009,13,0.102545809,0.195905638
2009,14,0.160014592,0.180915624
2009,15,0.160817883,0.160817883
2009,16,0.090624334,0.090624334
2009,17,0.132552089,0.132552089
2009,18,0.118488107,0.118488107
2009,19,0.122738932,0.132305098
2009,20,0.145750584,0.226038467
2009,21,0.082041488,0.094383136
2009,22,0.030128372,0.255955242
2009,23,0.035551428,0.902070676
2009,24,0.043223888,1.247436808
2009,25,0.098077277,0.774261473
2009,26,0.058567705,0.370133701
2009,27,0.055809568,0.40085364
2009,28,0.106959756,0.36645603
2009,29,0.114858312,0.272717402
2009,30,0.111509194,0.252656479
2009,31,0.160353926,0.22918664
2009,32,0.11058688,0.263856383
2009,33,0.165831666,0.165831666
2009,34,0.170138064,0.271592798
2009,35,0.186946465,0.188968194
2009,36,0.187601329,0.248591065
2009,37,0.169135844,0.169135844
2009,38,-0.072572531,-0.072572531
2009,39,0.004854689,0.89576445
2009,40,0.182289579,0.988462288
2009,41,0.037536139,1.398514423
2009,42,0.249724961,0.634348024
2009,43,0.117644931,0.616255939
2009,44,0.202976874,0.392861019
2009,45,0.103068929,0.2197654
2009,46,0.148908142,0.217363237
2009,47,0.206810017,0.272429882
2009,48,0.020900073,0.020900073
2009,49,0.112185109,0.173384547
2009,50,0.14820831,0.216347509
2009,51,0.152935022,0.196036837
2009,52,0.143383924,0.175528214
2009,53,0.116904389,0.186025826
2009,54,0.10204881,0.103811435
2009,55,0.120247198,0.22185345
2009,56,0.038516311,0.248523994
2009,57,0.069627926,0.266285905
2009,58,0.049543371,0.136320985
2009,59,0.165208504,0.185984625
2009,60,0.106661541,0.118888993
2009,61,0.143569603,0.143569603
2009,62,0.157751685,0.181469097
2009,63,0.031728884,0.031728884
2009,64,0.089526078,0.089526078
2009,65,0.041160519,0.041160519
2009,66,0.176596938,0.214025019
2009,67,0.001460144,0.001460144
2009,68,0.0388741,2.105565474
2009,69,0.195567221,1.012990506
2009,70,0.29936287,0.685950199
2009,71,0.340101065,0.708624051
2009,72,0.247308341,0.392096559
2009,73,0.130877461,0.469557534
2009,74,0.307476357,0.473770417
2009,75,0.326326313,0.374642199
2009,76,0.267465479,0.402406156
2009,77,0.28852716,0.327019545
2009,78,0.224591661,0.259255022
2009,79,0.16345794,0.183854589
2009,80,0.182871225,0.182871225
2009,81,0.260164858,0.299200353
2009,82,0.095845371,0.33090291
2009,83,0.135610378,0.227412141
2009,84,0.192615622,0.248297475
2009,85,0.163813716,0.166990456
2009,86,0.12204947,0.191659005
2009,87,0.124128359,0.204181376
2009,88,0.149178198,0.187849275
2009,89,0.098250836,0.098250836
2009,90,0.176175469,0.207158202
2009,91,0.193063145,0.193063145
2009,92,0.209939814,0.221797057
2009,93,0.055996402,0.055996402
2009,94,0.255494773,0.255494773
2009,95,0.206148433,0.235385031
2009,96,0.120761393,0.120761393
2009,97,0.176609277,0.212491719
2009,98,0.209811667,0.320575118
2009,99,0.253727499,0.299545076
2009,100,0.046980032,0.046980032
2009,101,0.233775636,1.236735482
2009,102,0.336428075,0.584253792
2009,103,0.374562507,0.422314828
2009,104,0.196697606,0.196697606
2009,105,0.151559904,0.151559904
2009,106,0.271414074,0.316913183
2009,107,0.260133221,0.310503666
2009,108,0.177693967,0.249631741
2009,109,0.213949051,0.405958985
2009,110,0.175690093,0.212544965
2009,111,0.256389236,0.38268416
2009,112,0.223217832,0.314478964
2009,113,0.349863186,0.478456233
2009,114,0.259032406,0.336835518
2009,115,0.293594117,0.321935146
2009,116,0.25213774,0.397730491
2009,117,0.237077802,0.301283452
2009,118,0.304490801,0.363537065
2009,119,0.285180561,0.387086916
2009,120,,0.566065303
2009,121,0.364249412,0.441053039
2009,122,0.306849143,0.393770122
2009,123,0.350123065,0.59097451
2009,124,0.434790117,0.654199639
2009,125,0.487513969,0.614866134
2009,126,0.486510289,0.731515792
2009,127,0.432044091,0.752428217
2009,128,0.646259543,1.019499605
2009,129,0.721221443,1.067641568
2009,130,0.862363574,1.096742153
2009,131,0.984767137,1.317344702
2009,132,1.240047869,1.526743328
2009,133,1.337538126,1.492844967
2009,134,1.518027528,1.890832936
2009,135,1.597496865,1.932808924
2009,136,1.891868392,2.205494399
2009,137,1.791027769,2.285625417
2009,138,1.670883449,2.119349862
2009,139,2.229583562,2.623669635
2009,140,0.828312222,1.601473831
2009,141,0.234881546,2.169627745
2009,142,1.160290268,3.540030046
2009,143,2.3448491,4.693218465
2009,144,2.905996071,4.04185238
2009,145,3.058069005,3.838726781
2009,146,3.203437648,3.592824036
2009,147,2.978557558,3.328999293
2009,148,2.143894351,2.880000454
2009,149,2.709215443,3.052597594
2009,150,3.049372153,3.813530001
2009,151,3.472720455,3.84425545
2009,152,3.486188564,3.96231462
2009,153,3.563832587,4.089385721
2009,154,3.057521493,3.779825269
2009,155,3.00694475,3.495201276
2009,156,2.161250573,2.562926535
2009,157,3.803209907,4.32618653
2009,158,3.709988837,4.204547181
2009,159,3.682088284,4.048315724
2009,160,,2.317181022
2009,161,4.766568024,6.014340899
2009,162,4.283312193,4.551928125
2009,163,3.924054736,4.251025078
2009,164,3.002137299,3.89613762
2009,165,4.428176674,5.756891333
2009,166,4.144695886,4.546332919
2009,167,4.094013033,4.558102234
2009,168,3.626513274,4.025320558
2009,169,3.948109975,4.116492927
2009,170,0.383904319,1.694573813
2009,171,3.176722623,4.769177114
2009,172,4.415571587,5.278566355
2009,173,4.069969487,4.662726086
2009,174,3.939841669,4.648101015
2009,175,3.458045641,4.364896636
2009,176,3.794623797,5.454907821
2009,177,3.191125796,5.027152083
2009,178,3.481324491,4.919629354
2009,179,2.329254947,4.466143461
2009,180,3.744955559,4.360245854
2009,181,4.502777317,6.929721727
2009,182,3.292127143,5.242141748
2009,183,2.948761885,4.524521992
2009,184,2.993702533,4.079034887
2009,185,4.334788765,5.763579134
2009,186,4.063163208,5.030096769
2009,187,4.447150826,5.631717575
2009,188,3.482373352,4.415439428
2009,189,4.030250186,4.749142711
2009,190,4.062862275,5.10154332
